index,Country,SubRegion,latitude,longitude,total_ocas
1616,Brazil,Brazil,-9.392682076,-40.54354858,4
1617,Brazil,Brazil,-9.385863304,-40.51261139,3
1618,Brazil,Brazil,-9.375288963,-40.52928162,1
1619,Brazil,Brazil,-9.373002052,-40.52290726,2
1620,Brazil,Brazil,-9.229115486,-50.51355743,3
1621,Brazil,Brazil,-9.162064552,-37.35836029,1
1622,Brazil,Brazil,-9.156052589,-36.03417206,2
1623,Brazil,Brazil,-9.011300087,-35.22419357,1
1624,Brazil,Brazil,-8.91139698,-36.48030472,2
1625,Brazil,Brazil,-8.796825409,-63.89562988,1
1626,Brazil,Brazil,-8.76968956,-67.32810211,1
1627,Brazil,Brazil,-8.765031815,-63.83704376,1
1628,Brazil,Brazil,-8.763132095,-63.9090004,1
1629,Brazil,Brazil,-8.758818626,-63.88739777,3
1630,Brazil,Brazil,-8.757441521,-38.96347427,3
1631,Brazil,Brazil,-8.730382919,-48.76205826,1
1632,Brazil,Brazil,-8.72955513,-35.79639435,1
1633,Brazil,Brazil,-8.728816032,-63.90109634,2
1634,Brazil,Brazil,-8.686343193,-35.58943558,1
1635,Brazil,Brazil,-8.608933449,-35.94995499,2
1636,Brazil,Brazil,-8.454895973,-35.94657898,1
1637,Brazil,Brazil,-8.420797348,-37.05613709,1
1638,Brazil,Brazil,-8.400164604,-35.06427002,1
1639,Brazil,Brazil,-8.35791111,-36.69583893,2
1640,Brazil,Brazil,-8.33379364,-36.42147446,1
1641,Brazil,Brazil,-8.298065186,-35.97982788,1
1642,Brazil,Brazil,-8.29556942,-35.98419952,2
1643,Brazil,Brazil,-8.292104721,-35.03835678,1
1644,Brazil,Brazil,-8.291116714,-35.98748779,1
1645,Brazil,Brazil,-8.284513474,-35.02869034,1
1646,Brazil,Brazil,-8.283882141,-35.02509308,2
1647,Brazil,Brazil,-8.279689789,-35.92724609,1
1648,Brazil,Brazil,-8.277776718,-35.97164917,2
1649,Brazil,Brazil,-8.277158737,-35.97595596,1
1650,Brazil,Brazil,-8.277154922,-35.97591019,1
1651,Brazil,Brazil,-8.273968697,-35.96203995,1
1652,Brazil,Brazil,-8.242292404,-34.98235321,1
1653,Brazil,Brazil,-8.238993645,-34.97797394,1
1654,Brazil,Brazil,-8.236271858,-34.98118591,1
1655,Brazil,Brazil,-8.234765053,-35.75203323,1
1656,Brazil,Brazil,-8.204539299,-35.56707001,2
1657,Brazil,Brazil,-8.203645706,-35.56222916,1
1658,Brazil,Brazil,-8.182062149,-34.93479538,1
1659,Brazil,Brazil,-8.159405708,-34.92821884,1
1660,Brazil,Brazil,-8.144564629,-34.93284988,1
1661,Brazil,Brazil,-8.13447094,-34.96230316,2
1662,Brazil,Brazil,-8.134179115,-34.94378662,3
1663,Brazil,Brazil,-8.129411697,-34.90484238,1
1664,Brazil,Brazil,-8.126381874,-34.9148674,2
1665,Brazil,Brazil,-8.122393608,-35.30683899,3
1666,Brazil,Brazil,-8.121125221,-34.90581513,2
1667,Brazil,Brazil,-8.120976448,-34.90581894,1
1668,Brazil,Brazil,-8.113602638,-34.89752579,2
1669,Brazil,Brazil,-8.112687111,-34.91137314,4
1670,Brazil,Brazil,-8.112501144,-35.28938294,1
1671,Brazil,Brazil,-8.112350464,-34.9255333,3
1672,Brazil,Brazil,-8.111211777,-35.01808548,1
1673,Brazil,Brazil,-8.110273361,-34.94218445,5
1674,Brazil,Brazil,-8.095373154,-34.91141892,2
1675,Brazil,Brazil,-8.076100349,-34.9165802,2
1676,Brazil,Brazil,-8.063128471,-34.87392807,2
1677,Brazil,Brazil,-8.062772751,-34.90639877,1
1678,Brazil,Brazil,-8.062634468,-34.89495468,1
1679,Brazil,Brazil,-8.060780525,-34.9383812,1
1680,Brazil,Brazil,-8.06021595,-34.91969681,2
1681,Brazil,Brazil,-8.057715416,-34.89002609,3
1682,Brazil,Brazil,-8.052843094,-34.89134979,2
1683,Brazil,Brazil,-8.05268383,-34.8915596,2
1684,Brazil,Brazil,-8.041207314,-34.95132446,2
1685,Brazil,Brazil,-8.03209877,-34.87901306,2
1686,Brazil,Brazil,-8.030503273,-50.03233719,3
1687,Brazil,Brazil,-8.019844055,-34.92027283,1
1688,Brazil,Brazil,-8.018691063,-34.97900009,2
1689,Brazil,Brazil,-8.018349648,-34.89460373,1
1690,Brazil,Brazil,-7.989681244,-34.83911514,2
1691,Brazil,Brazil,-7.981894016,-38.28625488,1
1692,Brazil,Brazil,-7.956020355,-36.21794891,1
1693,Brazil,Brazil,-7.941331863,-34.83057404,2
1694,Brazil,Brazil,-7.94115448,-34.89844513,4
1695,Brazil,Brazil,-7.939736843,-34.87449265,2
1696,Brazil,Brazil,-7.938641071,-34.87329865,2
1697,Brazil,Brazil,-7.932482719,-35.29314041,1
1698,Brazil,Brazil,-7.919596195,-34.92818832,1
1699,Brazil,Brazil,-7.880092621,-35.45422363,1
1700,Brazil,Brazil,-7.849934578,-35.76231003,2
1701,Brazil,Brazil,-7.848791599,-35.25730896,1
1702,Brazil,Brazil,-7.846393585,-35.25909042,2
1703,Brazil,Brazil,-7.84567976,-35.2561264,1
1704,Brazil,Brazil,-7.671292782,-36.87765122,1
1705,Brazil,Brazil,-7.627304554,-72.66364288,1
1706,Brazil,Brazil,-7.585754395,-35.10075378,2
1707,Brazil,Brazil,-7.584691048,-37.53816223,1
1708,Brazil,Brazil,-7.577036381,-40.50398254,1
1709,Brazil,Brazil,-7.55393362,-35.45047379,1
1710,Brazil,Brazil,-7.533222198,-46.04014969,1
1711,Brazil,Brazil,-7.529616356,-46.048172,1
1712,Brazil,Brazil,-7.403835773,-35.11878204,1
1713,Brazil,Brazil,-7.328606129,-35.3333931,1
1714,Brazil,Brazil,-7.266183853,-35.91770554,1
1715,Brazil,Brazil,-7.23059988,-35.8810997,1
1716,Brazil,Brazil,-7.227514267,-35.88214493,2
1717,Brazil,Brazil,-7.226443291,-35.89184189,2
1718,Brazil,Brazil,-7.225114346,-35.90104294,1
1719,Brazil,Brazil,-7.224912167,-35.89585877,1
1720,Brazil,Brazil,-7.224132061,-39.3266182,1
1721,Brazil,Brazil,-7.221520424,-39.32683945,7
1722,Brazil,Brazil,-7.220136166,-39.32678223,5
1723,Brazil,Brazil,-7.218031406,-35.88347626,2
1724,Brazil,Brazil,-7.197713375,-37.92884827,1
1725,Brazil,Brazil,-7.180737019,-48.2062912,3
1726,Brazil,Brazil,-7.179792881,-48.21720123,2
1727,Brazil,Brazil,-7.178879261,-34.91896057,1
1728,Brazil,Brazil,-7.168246746,-34.83604813,2
1729,Brazil,Brazil,-7.164248943,-34.86026764,1
1730,Brazil,Brazil,-7.164157391,-34.86040497,1
1731,Brazil,Brazil,-7.151752949,-35.85577011,1
1732,Brazil,Brazil,-7.13527298,-34.93779373,1
1733,Brazil,Brazil,-7.128843307,-34.867939,2
1734,Brazil,Brazil,-7.126711845,-34.88412857,1
1735,Brazil,Brazil,-7.124302387,-34.88565826,2
1736,Brazil,Brazil,-7.121665478,-34.86692047,3
1737,Brazil,Brazil,-7.120957851,-34.83822632,1
1738,Brazil,Brazil,-7.119931698,-34.84797287,2
1739,Brazil,Brazil,-7.119495869,-34.84501267,2
1740,Brazil,Brazil,-7.118430614,-34.88309479,1
1741,Brazil,Brazil,-7.113580227,-34.85015488,1
1742,Brazil,Brazil,-7.098657608,-49.94390488,1
1743,Brazil,Brazil,-7.085011482,-41.46926498,2
1744,Brazil,Brazil,-7.040266514,-55.41550064,1
1745,Brazil,Brazil,-7.022785187,-37.26963043,2
1746,Brazil,Brazil,-6.994820595,-36.71304703,3
1747,Brazil,Brazil,-6.889586449,-38.55994415,1
1748,Brazil,Brazil,-6.85405302,-35.4916954,1
1749,Brazil,Brazil,-6.853464603,-35.48940277,1
1750,Brazil,Brazil,-6.768955231,-43.02474594,1
1751,Brazil,Brazil,-6.751887321,-38.23140335,2
1752,Brazil,Brazil,-6.751870632,-51.07635498,1
1753,Brazil,Brazil,-6.599671364,-49.56735611,1
1754,Brazil,Brazil,-6.590504169,-37.91423035,1
1755,Brazil,Brazil,-6.539092064,-49.85136032,2
1756,Brazil,Brazil,-6.486630917,-36.15317535,1
1757,Brazil,Brazil,-6.459889889,-37.09802246,1
1758,Brazil,Brazil,-6.381057262,-35.13010407,1
1759,Brazil,Brazil,-6.372420788,-39.30324173,1
1760,Brazil,Brazil,-6.263135433,-36.51487732,1
1761,Brazil,Brazil,-6.108482361,-38.2123642,1
1762,Brazil,Brazil,-6.095766544,-49.88874817,2
1763,Brazil,Brazil,-6.075435638,-49.89958572,3
1764,Brazil,Brazil,-6.072945118,-35.23703003,1
1765,Brazil,Brazil,-6.068768978,-49.90356445,1
1766,Brazil,Brazil,-6.062940121,-49.90286255,1
1767,Brazil,Brazil,-5.975570202,-35.27859116,1
1768,Brazil,Brazil,-5.860230923,-35.34315491,1
1769,Brazil,Brazil,-5.83723402,-35.21380234,4
1770,Brazil,Brazil,-5.826519012,-35.21661377,2
1771,Brazil,Brazil,-5.811107635,-35.20902252,1
1772,Brazil,Brazil,-5.789936066,-35.20041657,2
1773,Brazil,Brazil,-5.789448261,-35.20178223,1
1774,Brazil,Brazil,-5.752735615,-35.24250031,1
1775,Brazil,Brazil,-5.743509293,-35.25666428,1
1776,Brazil,Brazil,-5.736264229,-35.26325607,2
1777,Brazil,Brazil,-5.663477898,-37.79797745,3
1778,Brazil,Brazil,-5.636116982,-35.42064667,1
1779,Brazil,Brazil,-5.528942108,-47.4833107,2
1780,Brazil,Brazil,-5.523716927,-47.49354553,1
1781,Brazil,Brazil,-5.52337265,-47.45684433,1
1782,Brazil,Brazil,-5.520553112,-47.47155762,1
1783,Brazil,Brazil,-5.516434669,-47.47929001,3
1784,Brazil,Brazil,-5.515123367,-47.47746277,3
1785,Brazil,Brazil,-5.502487183,-41.32247162,1
1786,Brazil,Brazil,-5.499707222,-47.48902512,1
1787,Brazil,Brazil,-5.49666214,-47.4582901,4
1788,Brazil,Brazil,-5.494691849,-47.47809601,3
1789,Brazil,Brazil,-5.349112511,-49.0913353,2
1790,Brazil,Brazil,-5.34512043,-49.07812119,3
1791,Brazil,Brazil,-5.291404724,-44.48376083,2
1792,Brazil,Brazil,-5.198886871,-35.46057892,1
1793,Brazil,Brazil,-5.188354015,-37.33973312,1
1794,Brazil,Brazil,-5.177721024,-37.35517502,2
1795,Brazil,Brazil,-5.155430794,-42.77922821,1
1796,Brazil,Brazil,-5.130265236,-42.78497315,1
1797,Brazil,Brazil,-5.126724243,-42.79961395,1
1798,Brazil,Brazil,-5.121652603,-42.78580093,1
1799,Brazil,Brazil,-5.119806767,-42.80664825,2
1800,Brazil,Brazil,-5.110879421,-42.79405212,1
1801,Brazil,Brazil,-5.107005596,-42.77452087,3
1802,Brazil,Brazil,-5.099446774,-42.79693222,2
1803,Brazil,Brazil,-5.099421024,-42.79693604,3
1804,Brazil,Brazil,-5.089513779,-42.80900574,1
1805,Brazil,Brazil,-5.087054253,-42.80670166,1
1806,Brazil,Brazil,-5.083156586,-42.80030823,2
1807,Brazil,Brazil,-5.078472137,-42.81509781,3
1808,Brazil,Brazil,-5.075489044,-42.77928162,1
1809,Brazil,Brazil,-5.073572159,-42.7805748,1
1810,Brazil,Brazil,-5.056632519,-42.82842636,1
1811,Brazil,Brazil,-5.041468143,-42.80734253,4
1812,Brazil,Brazil,-5.036806583,-42.81917954,1
1813,Brazil,Brazil,-5.017543316,-42.51172257,2
1814,Brazil,Brazil,-4.860297203,-43.35292816,2
1815,Brazil,Brazil,-4.707719803,-40.56389237,1
1816,Brazil,Brazil,-4.570437908,-44.59866715,1
1817,Brazil,Brazil,-4.44727993,-49.11460495,1
1818,Brazil,Brazil,-4.301679134,-55.31435013,1
1819,Brazil,Brazil,-4.286843777,-38.63890457,1
1820,Brazil,Brazil,-4.274707317,-55.98539734,1
1821,Brazil,Brazil,-4.26764822,-55.98583603,2
1822,Brazil,Brazil,-4.235603809,-44.78328705,2
1823,Brazil,Brazil,-4.193488598,-40.47642899,3
1824,Brazil,Brazil,-4.09933424,-38.49219894,1
1825,Brazil,Brazil,-4.039253235,-44.46855545,1
1826,Brazil,Brazil,-3.950250387,-40.47663879,3
1827,Brazil,Brazil,-3.902214766,-42.23256683,1
1828,Brazil,Brazil,-3.891606092,-38.44813919,1
1829,Brazil,Brazil,-3.864601135,-38.58271408,1
1830,Brazil,Brazil,-3.851972103,-38.61437225,2
1831,Brazil,Brazil,-3.841900349,-38.61776733,1
1832,Brazil,Brazil,-3.83616519,-38.59109879,1
1833,Brazil,Brazil,-3.828296185,-38.48116684,1
1834,Brazil,Brazil,-3.789398432,-38.60472488,2
1835,Brazil,Brazil,-3.788049221,-38.48034668,2
1836,Brazil,Brazil,-3.77721405,-49.56991577,1
1837,Brazil,Brazil,-3.772507191,-49.67424393,3
1838,Brazil,Brazil,-3.76854682,-38.49541092,1
1839,Brazil,Brazil,-3.752168179,-38.50736237,4
1840,Brazil,Brazil,-3.7517488,-38.5043335,2
1841,Brazil,Brazil,-3.751494884,-38.51165772,1
1842,Brazil,Brazil,-3.748488188,-38.49217606,1
1843,Brazil,Brazil,-3.745702505,-38.49924088,1
1844,Brazil,Brazil,-3.745028973,-38.51532364,2
1845,Brazil,Brazil,-3.744080782,-38.58879471,3
1846,Brazil,Brazil,-3.740176201,-38.51672363,1
1847,Brazil,Brazil,-3.739737988,-38.6186676,2
1848,Brazil,Brazil,-3.736860275,-38.50276184,2
1849,Brazil,Brazil,-3.73642087,-38.45613861,2
1850,Brazil,Brazil,-3.735646009,-38.50177002,4
1851,Brazil,Brazil,-3.734786987,-38.45800781,29
1852,Brazil,Brazil,-3.734668016,-38.53544998,1
1853,Brazil,Brazil,-3.734396935,-38.52607727,8
1854,Brazil,Brazil,-3.730328798,-38.52565002,2
1855,Brazil,Brazil,-3.728144407,-38.66192246,1
1856,Brazil,Brazil,-3.724315643,-38.48192215,4
1857,Brazil,Brazil,-3.715743303,-38.57080841,1
1858,Brazil,Brazil,-3.715017319,-38.58312988,1
1859,Brazil,Brazil,-3.704520941,-38.57670975,1
1860,Brazil,Brazil,-3.688363314,-38.64522553,2
1861,Brazil,Brazil,-3.688219309,-38.6521492,2
1862,Brazil,Brazil,-3.677859545,-40.3581543,3
1863,Brazil,Brazil,-3.661529303,-45.378685,2
1864,Brazil,Brazil,-3.659940004,-45.38617706,2
1865,Brazil,Brazil,-3.642737865,-45.18697357,2
1866,Brazil,Brazil,-3.473822594,-51.20369339,1
1867,Brazil,Brazil,-3.443801403,-52.88632584,1
1868,Brazil,Brazil,-3.210189819,-52.21246338,2
1869,Brazil,Brazil,-3.207740068,-43.40534973,2
1870,Brazil,Brazil,-3.137896776,-60.02501679,2
1871,Brazil,Brazil,-3.131405592,-60.02421188,2
1872,Brazil,Brazil,-3.126210451,-60.02050781,1
1873,Brazil,Brazil,-3.121835947,-40.15239716,1
1874,Brazil,Brazil,-3.120535135,-60.01435471,1
1875,Brazil,Brazil,-3.118107319,-60.01824188,2
1876,Brazil,Brazil,-3.11264348,-60.01883316,6
1877,Brazil,Brazil,-3.108122587,-59.9897728,2
1878,Brazil,Brazil,-3.097982645,-60.00964356,3
1879,Brazil,Brazil,-3.091912031,-60.00490952,2
1880,Brazil,Brazil,-3.05647254,-60.02883911,1
1881,Brazil,Brazil,-3.052759886,-59.93364716,2
1882,Brazil,Brazil,-3.045713425,-59.93636322,4
1883,Brazil,Brazil,-3.044418812,-59.93930054,3
1884,Brazil,Brazil,-3.031686068,-59.96318054,1
1885,Brazil,Brazil,-2.895499945,-40.11942673,2
1886,Brazil,Brazil,-2.560125589,-44.22598648,1
1887,Brazil,Brazil,-2.557547569,-44.30237579,2
1888,Brazil,Brazil,-2.557481766,-44.25727463,2
1889,Brazil,Brazil,-2.5473001,-44.23506546,2
1890,Brazil,Brazil,-2.544430017,-44.16561508,1
1891,Brazil,Brazil,-2.538088083,-44.29648209,3
1892,Brazil,Brazil,-2.531929016,-44.29372025,3
1893,Brazil,Brazil,-2.530193567,-44.29453659,2
1894,Brazil,Brazil,-2.51190424,-44.29925156,1
1895,Brazil,Brazil,-2.50575161,-44.29553604,2
1896,Brazil,Brazil,-2.505281687,-44.2286377,1
1897,Brazil,Brazil,-2.504729509,-44.29590988,1
1898,Brazil,Brazil,-2.501555204,-44.29116058,2
1899,Brazil,Brazil,-2.446289539,-54.71776581,2
1900,Brazil,Brazil,-2.445289612,-54.71556854,1
1901,Brazil,Brazil,-2.436033249,-54.71749878,2
1902,Brazil,Brazil,-2.43240881,-54.7199707,1
1903,Brazil,Brazil,-2.161558867,-56.09656525,1
1904,Brazil,Brazil,-1.998127103,-54.93061447,1
1905,Brazil,Brazil,-1.762254238,-55.86122894,1
1906,Brazil,Brazil,-1.743461847,-47.05983734,1
1907,Brazil,Brazil,-1.66897428,-45.36873245,1
1908,Brazil,Brazil,-1.467113972,-48.46011353,3
1909,Brazil,Brazil,-1.463206291,-48.48532105,1
1910,Brazil,Brazil,-1.462717652,-48.49219513,2
1911,Brazil,Brazil,-1.459271431,-48.48459244,1
1912,Brazil,Brazil,-1.454810143,-48.49036408,1
1913,Brazil,Brazil,-1.447824717,-48.49522018,1
1914,Brazil,Brazil,-1.447289944,-48.48519898,2
1915,Brazil,Brazil,-1.419201374,-48.46219254,1
1916,Brazil,Brazil,-1.40876174,-48.44067001,4
1917,Brazil,Brazil,-1.404918313,-48.44851303,2
1918,Brazil,Brazil,-1.403077006,-48.45590973,2
1919,Brazil,Brazil,-1.385139942,-48.41055679,2
1920,Brazil,Brazil,-1.367206335,-48.37417221,3
1921,Brazil,Brazil,-1.366913438,-48.37673569,1
1922,Brazil,Brazil,-1.347037792,-47.57674027,4
1923,Brazil,Brazil,-1.289595246,-47.93606186,2
1924,Brazil,Brazil,-1.288771033,-47.9186058,3
1925,Brazil,Brazil,-1.282119036,-47.94341278,1
1926,Brazil,Brazil,-1.203848958,-47.39340591,1
1927,Brazil,Brazil,0.031518102,-51.06190109,3
1928,Brazil,Brazil,0.036952,-51.05419922,2
1929,Brazil,Brazil,0.039453499,-51.06878281,2
1930,Brazil,Brazil,2.801664114,-60.72766495,1
1931,Brazil,Brazil,2.817149401,-60.67588425,2
1932,Brazil,Brazil,2.819350481,-60.70557022,2
1933,Brazil,Brazil,2.820118427,-60.69359207,1
1934,Brazil,Brazil,2.822448015,-60.70692444,1
1935,Brazil,Brazil,2.830296278,-60.67020416,2
1936,Brunei Darussalam,SEA,4.893911362,114.9385147,2
1937,Brunei Darussalam,SEA,4.967961788,114.8841019,2
1938,Bulgaria,CEE,42.64878845,23.37902069,2
1939,Bulgaria,CEE,42.7027359,23.30625916,4
1940,Bulgaria,CEE,42.71736145,23.22091866,2
1941,Bulgaria,CEE,42.71816254,23.29738426,3
1942,Burkina Faso,Africa,12.33855057,-1.568119049,1
1943,Cambodia,SEA,11.50571251,104.9268112,2
1944,Cambodia,SEA,11.55061626,104.9213409,1
1945,Cambodia,SEA,11.55607891,104.8425751,2
1946,Cambodia,SEA,11.55634594,104.9218369,2
1947,Cambodia,SEA,11.56893826,104.8951111,2
1948,Cambodia,SEA,11.60411739,104.9039917,1
1949,Cameroon,Africa,3.864428759,11.52024174,2
1950,Cameroon,Africa,4.060553551,9.738247871,1
1951,Cameroon,Africa,9.304888725,13.39427757,1
1952,Canada,Canada,42.30662537,-83.03026581,3
1953,Canada,Canada,42.98673248,-81.2280426,4
1954,Canada,Canada,43.22117996,-79.8751297,1
1955,Canada,Canada,43.23089981,-79.8118515,10
1956,Canada,Canada,43.24193573,-81.13249207,1
1957,Canada,Canada,43.39184952,-79.75582886,11
1958,Canada,Canada,43.50469589,-81.28114319,1
1959,Canada,Canada,43.57446289,-79.6517868,16
1960,Canada,Canada,43.60280609,-79.74060059,1
1961,Canada,Canada,43.64152145,-79.41108704,20
1962,Canada,Canada,43.64166641,-79.41227722,1
1963,Canada,Canada,43.64186478,-79.41229248,5
1964,Canada,Canada,43.64463043,-79.38422394,6
1965,Canada,Canada,43.64467239,-79.38412476,5
1966,Canada,Canada,43.64476776,-79.38395691,4
1967,Canada,Canada,43.64490509,-79.38899231,13
1968,Canada,Canada,43.64496613,-79.38381195,20
1969,Canada,Canada,43.6476059,-79.38140106,1
1970,Canada,Canada,43.65285492,-79.38851929,19
1971,Canada,Canada,43.66975403,-79.4331665,3
1972,Canada,Canada,43.67118454,-79.37992859,16
1973,Canada,Canada,43.70521164,-79.36141205,1
1974,Canada,Canada,43.72076798,-79.28769684,3
1975,Canada,Canada,43.72511292,-80.38423157,2
1976,Canada,Canada,43.72746277,-79.33482361,5
1977,Canada,Canada,43.75323486,-79.35372925,17
1978,Canada,Canada,43.76607513,-79.41429901,1
1979,Canada,Canada,43.77210236,-79.41309357,1
1980,Canada,Canada,43.7798996,-79.41334534,20
1981,Canada,Canada,43.78500748,-79.280159,19
1982,Canada,Canada,43.82142639,-79.25965881,3
1983,Canada,Canada,43.8849411,-79.43249512,17
1984,Canada,Canada,43.96940231,-80.97608948,1
1985,Canada,Canada,44.0693779,-81.58007813,1
1986,Canada,Canada,44.15045548,-78.44832611,1
1987,Canada,Canada,44.26660156,-78.37448883,1
1988,Canada,Canada,44.3788147,-79.76806641,5
1989,Canada,Canada,44.46482468,-63.61336899,2
1990,Canada,Canada,44.56192017,-80.93104553,1
1991,Canada,Canada,44.65511704,-63.59421539,9
1992,Canada,Canada,44.65837479,-63.60323334,8
1993,Canada,Canada,44.65855026,-63.59988022,7
1994,Canada,Canada,45.27191544,-66.06224823,1
1995,Canada,Canada,45.27658463,-75.82611847,6
1996,Canada,Canada,45.28779984,-66.04781342,9
1997,Canada,Canada,45.40320206,-75.62613678,6
1998,Canada,Canada,45.49718857,-73.57047272,5
1999,Canada,Canada,45.49732208,-73.57038117,2
2000,Canada,Canada,45.49753571,-73.5687027,1
2001,Canada,Canada,45.49868393,-73.74980927,2
2002,Canada,Canada,45.49887466,-73.56450653,1
2003,Canada,Canada,45.49933243,-73.56009674,1
2004,Canada,Canada,45.49990845,-73.44428253,10
2005,Canada,Canada,45.50139237,-73.56504059,15
2006,Canada,Canada,45.50233841,-73.56778717,2
2007,Canada,Canada,45.50235748,-73.56549072,2
2008,Canada,Canada,45.50926209,-73.57906342,15
2009,Canada,Canada,45.51560211,-73.68475342,2
2010,Canada,Canada,45.52863312,-73.6108551,12
2011,Canada,Canada,45.53694534,-73.51071167,1
2012,Canada,Canada,45.55131531,-73.5434494,9
2013,Canada,Canada,45.58691025,-73.57928467,2
2014,Canada,Canada,45.95713806,-66.64842224,7
2015,Canada,Canada,46.08414459,-64.83584595,4
2016,Canada,Canada,46.18423843,-60.02472305,1
2017,Canada,Canada,46.34176636,-72.62304688,4
2018,Canada,Canada,46.49133682,-80.99203491,2
2019,Canada,Canada,46.52441406,-84.27657318,2
2020,Canada,Canada,46.79518127,-71.27028656,6
2021,Canada,Canada,46.80646133,-71.22411346,2
2022,Canada,Canada,46.82444763,-71.30657196,6
2023,Canada,Canada,46.90703201,-71.32135773,1
2024,Canada,Canada,47.40255356,-61.90435791,2
2025,Canada,Canada,47.57409668,-52.72514725,7
2026,Canada,Canada,48.38090134,-89.25113678,2
2027,Canada,Canada,48.42607117,-123.3610229,6
2028,Canada,Canada,48.44117737,-68.52334595,2
2029,Canada,Canada,48.45022583,-68.52664948,2
2030,Canada,Canada,48.45095444,-123.3685761,10
2031,Canada,Canada,48.47665405,-123.3987656,6
2032,Canada,Canada,49.09045029,-123.0741806,2
2033,Canada,Canada,49.13357163,-122.8680878,14
2034,Canada,Canada,49.19326782,-97.94688416,1
2035,Canada,Canada,49.20907974,-124.0328598,9
2036,Canada,Canada,49.21378708,-122.9209061,12
2037,Canada,Canada,49.2262001,-123.0012894,14
2038,Canada,Canada,49.25771332,-123.1637878,1
2039,Canada,Canada,49.26203537,-123.09655,12
2040,Canada,Canada,49.26794052,-123.1023483,2
2041,Canada,Canada,49.28133774,-123.125473,2
2042,Canada,Canada,49.28156281,-123.1175461,12
2043,Canada,Canada,49.28469849,-123.1119385,2
2044,Canada,Canada,49.28479385,-123.1120682,1
2045,Canada,Canada,49.28838348,-123.1178589,14
2046,Canada,Canada,49.81818771,-97.18231201,12
2047,Canada,Canada,49.8347702,-99.96704865,1
2048,Canada,Canada,49.84138107,-99.96141052,1
2049,Canada,Canada,49.88714218,-119.4315338,6
2050,Canada,Canada,49.88856125,-119.3904419,2
2051,Canada,Canada,49.89237976,-97.1404953,12
2052,Canada,Canada,49.89424896,-119.4182587,2
2053,Canada,Canada,49.89631653,-97.13683319,1
2054,Canada,Canada,49.90082932,-97.0847168,12
2055,Canada,Canada,50.39349365,-105.5363388,1
2056,Canada,Canada,50.41064835,-104.620163,2
2057,Canada,Canada,50.44301224,-104.5723724,4
2058,Canada,Canada,50.4452095,-104.6188965,1
2059,Canada,Canada,50.44926834,-104.6133194,2
2060,Canada,Canada,50.6717453,-120.333725,4
2061,Canada,Canada,50.6742897,-120.3340302,10
2062,Canada,Canada,50.70002365,-120.3666916,9
2063,Canada,Canada,51.0087738,-113.7956696,2
2064,Canada,Canada,51.02642822,-114.0597153,14
2065,Canada,Canada,51.04384995,-114.0921097,3
2066,Canada,Canada,51.04734421,-114.0651703,19
2067,Canada,Canada,51.04796982,-114.07061,1
2068,Canada,Canada,51.05265045,-114.0962753,18
2069,Canada,Canada,51.07656097,-114.0113373,13
2070,Canada,Canada,51.11801529,-114.0445099,1
2071,Canada,Canada,51.21285248,-102.4627075,1
2072,Canada,Canada,52.11360931,-106.6193542,2
2073,Canada,Canada,52.12982941,-106.6646118,2
2074,Canada,Canada,52.26997757,-113.8114243,2
2075,Canada,Canada,52.77585602,-108.3002396,1
2076,Canada,Canada,52.97047424,-113.374855,2
2077,Canada,Canada,53.20214462,-105.7527466,1
2078,Canada,Canada,53.51266098,-113.2849045,1
2079,Canada,Canada,53.51347733,-113.4166183,11
2080,Canada,Canada,53.54302216,-113.4917068,18
2081,Canada,Canada,53.54621506,-113.4994659,20
2082,Canada,Canada,53.54853058,-113.6274414,12
2083,Canada,Canada,53.85133362,-122.8212433,1
2084,Canada,Canada,53.89802933,-122.7419357,2
2085,Canada,Canada,53.91387558,-122.7450638,2
2086,Canada,Canada,53.99153519,-111.2924652,1
2087,Canada,Canada,54.31394959,-130.3234406,1
2088,Canada,Canada,54.51036072,-128.5867767,1
2089,Canada,Canada,55.16994858,-118.800972,3
2090,Canada,Canada,56.69291687,-111.3618546,2
2091,Canada,Canada,60.71894836,-135.0529022,1
2092,Canada,Canada,62.45464325,-114.3723755,1
2093,Cape Verde,Africa,14.91556168,-23.51143456,2
2094,Cayman Islands,Latin America - Other,19.29307556,-81.37654877,1
2095,Cayman Islands,Latin America - Other,19.29693222,-81.37762451,2
2096,Cayman Islands,Latin America - Other,19.29885292,-81.3744812,1
2097,Cayman Islands,Latin America - Other,19.32197762,-81.37811279,1
